Sample.Name	sample_number	Cruise	Event	Order_Occ	Sta_ID	line	station	Cast_Type	Cardinal_Sta	Station_Notes	Bottle	Assoc_Bottle	Depthm	Bottle_Notes	NCOG_DNA	NCOG_RNA	DNA_VolFilt	RNA_VolFilt	Pump_Speed	DNA_RNA_Vol_Notes	Filt_Str	Filt_End	Date	Time	DateTime	Lat_Dec	Lon_Dec	Distance	NoCCSamples	DelDepth	CC_Depth	T_degC	Salnty	STheta	O2ml_L	PO4ug	SiO3ug	NO3ug	NH3ug	ChlorA	Phaeop	RecInd	Code_CCE	IntChl	IntC14	MLD_Sigma	NCDepth	Spike1	Spike8	depth_category
201504_083.3_051.0_12	NR0202	201504	577	48	083.3 051.0	NA	NA	Prodo	FALSE		12	11	12		TRUE	TRUE	0.5	1.94	330		1221	1227	4/14/2015	18:54	4/14/15 18:54	33.87457	-120.13002	-47.27399826	2	0	12	13.34899998	33.2405014	24.96178055	5.895999908	0.540000021	3.519999981	2.339999914	0.079999998	2.187000036	0.598999977	3	Up	112.8000031	104.4000015	10.49157953	9.518518571	3643565710	1365869385	Surface
201504_083.3_051.0_26	NR0203	201504	577	48	083.3 051.0	NA	NA	Prodo	FALSE		9	8	26		TRUE	TRUE	0.5	2.26	330		1221	1227	4/14/2015	18:54	4/14/15 18:54	33.87457	-120.13002	-47.27399826	2	0	26	12.59799957	33.31980133	25.17205048	5.443999767	0.769999981	6.46999979	5.829999924	0.460000008	3.864000082	1.143000007	3	Up	112.8000031	104.4000015	10.49157953	9.518518571	3643565710	1365869385	DCM
201504_086.7_045.0_10	NR0204	201504	431	37	086.7 045.0	NA	NA	Prodo	FALSE		22	21	10		TRUE	TRUE	0.5	2.4	330		1235	1243	4/11/2015	18:40	4/11/15 18:40	33.49502	-119.30973	-50.65000153	2	0	10	16.06200027	33.32910156	24.45018005	6.006999969	0.25	0.540000021	0	0	0.722000003	0.363000005	3	Up	82.90000153	432	11.21901455	26.31003045	3643565710	1365869385	Surface
201504_086.7_045.0_24	NR0205	201504	431	37	086.7 045.0	NA	NA	Prodo	FALSE		19	18	24		TRUE	TRUE	0.25	1.47	330		1235	1239	4/11/2015	18:40	4/11/15 18:40	33.49502	-119.30973	-50.65000153	2	0	24	14.64799976	33.32429886	24.75824928	6.230000019	0.270000011	0.289999992	0.050000001	0	3.480999947	1.863999963	3	Up	82.90000153	432	11.21901455	26.31003045	3643565710	1365869385	DCM
201504_093.3_026.7_11	NR0206	201504	9	1	093.3 026.7	NA	NA	Prodo	FALSE		8	7	11		TRUE	TRUE	0.5	0.275	330		1307	1315	4/4/2015	19:20	4/4/15 19:20	32.95213	-117.30377	-2.256999969	2	0	11	16.36800003	33.25450134	24.32325935	6.798999786	0.219999999	3.089999914	0	0.079999998	1.072999954	0.307000011	3	SCB	53.70000076	1147.300049	10.1699429	19.60126584	3643565710	1365869385	Surface
201504_093.3_026.7_19	NR0207	201504	9	1	093.3 026.7	NA	NA	Prodo	FALSE		6	5	19		TRUE	TRUE	0.5	2.34	330		1307	1315	4/4/2015	19:20	4/4/15 19:20	32.95213	-117.30377	-2.256999969	2	0	19	12.96100044	33.25469971	25.05034065	6.356999874	0.439999998	5.309999943	0.050000001	0.090000004	3.094000101	1.315999985	3	SCB	53.70000076	1147.300049	10.1699429	19.60126584	3643565710	1365869385	DCM
201504_093.3_080.0_12	NR0208	201504	137	13	093.3 080.0	NA	NA	Prodo	FALSE		22	21	12		TRUE	TRUE	2.2	8.52	330		1257	1321	4/6/2015	18:58	4/6/15 18:58	31.18082	-120.9193	-214.5099945	2	0	12	18.10300064	33.54399872	24.13408089	5.477000237	0.289999992	2.019999981	0	0	0.083999999	0.017999999	3	Off	23.20000076	161.1999969	21.26876358	87.9506171	3643565710	1365869385	Surface
201504_093.3_080.0_99	NR0209	201504	137	13	093.3 080.0	NA	NA	Prodo	FALSE		14	13	99		TRUE	TRUE	1.04	8.55	330		1257	1321	4/6/2015	18:58	4/6/15 18:58	31.18082	-120.9193	-214.5099945	2	-1	100	12.56700039	33.13570023	25.03912926	5.531000137	0.670000017	5.050000191	4.050000191	0.01	0.326000005	0.263000011	3	Off	23.20000076	161.1999969	21.26876358	87.9506171	3643565710	1365869385	DCM
201507_083.3_051.0_9	NR0210	201507	782	61	083.3 051.0	NA	NA	Prodo	FALSE		11	10	9	Chla max was 10m and station max bottle depth was 90m	TRUE	TRUE	0.5	2.19	330		1224	1232	7/22/2015	17:12	7/22/15 17:12	33.87843	-120.13338	-47.30099869	2	0	9	17.51600075	33.41899872	24.18032074	5.897999763	0.419999987	4	1.029999971	0.050000001	2.173000097	0.628000021	3	Up	79.90000153	1642.699951	11.10021265	8.763158118	3643565710	1365869385	Surface
201507_086.7_045.0_11	NR0211	201507	457	37	086.7 045.0	NA	NA	Prodo	FALSE	Bot 1 mistrip; not 515m sample	22	20	11		TRUE	TRUE	1.04	7.15	330		1407	1438	7/16/2015	18:31	7/16/15 18:31	33.48963	-119.31917	-51.22100067	2	0	11	17.34000015	33.44800186	24.24473	5.750999928	0.319999993	0.860000014	0.100000001	0.059999999	0.470999986	0.109999999	3	Up	113.5	1528	10.48323454	15.94615391	3643565710	1365869385	Surface
201507_086.7_045.0_27	NR0212	201507	457	37	086.7 045.0	NA	NA	Prodo	FALSE	Bot 1 mistrip; not 515m sample	18	24	27		TRUE	TRUE	0.5	2.395	330		1407	1422	7/16/2015	18:31	7/16/15 18:31	33.48963	-119.31917	-51.22100067	2	0	27	12.47700024	33.49489975	25.33123016	5.443999767	0.75	0.540000021	5.789999962	0.779999971	5.291999817	1.177999973	3	Up	113.5	1528	10.48323454	15.94615391	3643565710	1365869385	DCM
201507_093.3_045.0_170	NR0213	201507	74	8	093.3 045.0	NA	NA	Prodo	FALSE		8	8	170		FALSE	TRUE		7.55	330		1222	1250	7/9/2015	17:11	7/9/15 17:11	32.34638	-118.55438	-75.05999756	1	0	170	9.279999733	34.05950165	26.34314919	2.145999908	2.160000086	32.40999985	27.36000061	0	0.001	0.030999999	3	SCB	22.5	486.3999939	14.81205965	36.98327143	3643565710	1365869385	Deep
201507_093.3_045.0_8	NR0214	201507	74	8	093.3 045.0	NA	NA	Prodo	FALSE		23	22	8		TRUE	TRUE	1.04	6.985	330		1321	1346	7/9/2015	17:11	7/9/15 17:11	32.34638	-118.55438	-75.05999756	2	0	8	18.35899925	33.42060089	23.97637939	5.559000015	0.289999992	1.370000005	0.029999999	0.02	0.158000007	0.046	3	SCB	22.5	486.3999939	14.81205965	36.98327143	3643565710	1365869385	Surface
201511_086.7_070.0_10	NR0215	201511	NA	64	086.7 070.0	NA	NA	Prodo	FALSE		23	22	10		TRUE	TRUE	2.2	4.84	330		1148	1209	11/11/2015	18:13	11/11/15 18:13	32.65623	-121.03337	-150.8670044	2	0	10	18.38100052	33.30379868	23.88179016	5.47300005	0.270000011	1.590000033	0.039999999	0.01	0.177000001	0.056000002	3	CC	22.60000038	216.1000061	30.84617478	60.67961195	3643565710	1365869385	Surface
201511_086.7_070.0_71	NR0216	201511	NA	64	086.7 070.0	NA	NA	Prodo	FALSE		16	15	71		TRUE	TRUE	1.04	7.06	330		1148	1218	11/11/2015	18:13	11/11/15 18:13	32.65623	-121.03337	-150.8670044	2	0	71	12.31700039	33.1446991	25.09250069	5.381999969	0.629999995	5.599999905	4.409999847	0	0.230000004	0.360000014	3	CC	22.60000038	216.1000061	30.84617478	60.67961195	3643565710	1365869385	DCM
201511_093.3_040.0_10	NR0217	201511	NA	7	093.3 040.0	NA	NA	Prodo	FALSE		22&23	22	10		TRUE	TRUE	1.04	4.75	330		1320	1336	10/29/2015	18:07	10/29/15 18:07	32.51318	-118.21418	-55.13600159	2	0	10	22.36599922	33.57860184	23.03846931	5.092999935	0.289999992	2.069999933	0	0	0.171000004	0.032000002	3	SCB	25	162.3999939	18.36997198	55.34759357	3643565710	1365869385	Surface
201511_093.3_040.0_69	NR0218	201511	NA	7	093.3 040.0	NA	NA	Prodo	FALSE		15	15	69		TRUE	TRUE	1.04	5.75	330		1320	1346	10/29/2015	18:07	10/29/15 18:07	32.51318	-118.21418	-55.13600159	2	-1	70	13.79500008	33.31259918	24.93033981	4.910999775	0.75	6.440000057	5.349999905	0	0.163000003	0.169	3	SCB	25	162.3999939	18.36997198	55.34759357	3643565710	1365869385	DCM
201511_093.3_060.0_10	NR0219	201511	NA	10	093.3 060.0	NA	NA	Prodo	FALSE		23	22	10		TRUE	TRUE	2.2	6.72	330		1322	1346	10/30/2015	19:27	10/30/15 19:27	31.84638	-119.57157	-134.8370056	2	0	10	20.67300034	33.42240143	23.38343048	5.256999969	0.25999999	1.580000043	0	0.039999999	0.149000004	0.039000001	3		26	204.1999969	32.03871354	52.53846196	3643565710	1365869385	Surface
201511_093.3_060.0_65	NR0220	201511	NA	10	093.3 060.0	NA	NA	Prodo	FALSE		16	15	65		TRUE	TRUE	1.04	5.88	330		1322	1346	10/30/2015	19:27	10/30/15 19:27	31.84638	-119.57157	-134.8370056	2	1	64	13.01799965	33.20529938	25.00325966	5.294000149	0.639999986	5.409999847	4.179999828	0.01	0.319000006	0.284999996	3		26	204.1999969	32.03871354	52.53846196	3643565710	1365869385	DCM
201507_093.3_045.0_46	NR0221	201507	74	8	093.3 045.0	NA	NA	Prodo	FALSE		17	16	46		TRUE	TRUE	1.04	7.49	330		1321	1350	7/9/2015	17:11	7/9/15 17:11	32.34638	-118.55438	-75.05999756	2	0	46	13.57999992	33.28509903	24.95153999	5.230999947	0.720000029	4.550000191	5.409999847	0	0.497999996	0.559000015	3	SCB	22.5	486.3999939	14.81205965	36.98327143	3643565710	1365869385	DCM
201507_093.3_045.0_515	NR0222	201507	74	8	093.3 045.0	NA	NA	Prodo	FALSE		1	1	515		FALSE	TRUE		6.785	330		1322	1344	7/9/2015	17:11	7/9/15 17:11	32.34638	-118.55438	-75.05999756	1	0	515	6.294000149	34.33110046	26.99856949	0.280999988	3.150000095	75.02999878	39.27999878	0	NA	NA	3	SCB	22.5	486.3999939	14.81205965	36.98327143	3643565710	1365869385	Deep
201601_083.3_040.6_7	NR0223	201601	NA	55	083.3 040.6	NA	NA	Prodo	FALSE		6	4	7		TRUE	TRUE	1.04	4.07	330		1130	1150	1/18/2016	18:06	1/18/16 18:06	34.22417	-119.41467	-5.986999989	2	-1	8	15.27900028	33.59669876	24.83054924	5.684000015	0.460000008	2.799999952	0.610000014	0.02	1.906000018	0.617999971	3	SCB	42.5	527.2000122	14.13370105	13.66666657	3643565710	1365869385	Surface
201604_081.8_046.9_16	NR0224	201604	NA	58	081.8 046.9	NA	NA	Prodo	TRUE		21	21	16		TRUE	TRUE	0.5	3.71	330		1317	1334	4/12/2016	18:45	4/12/16 18:45	34.2741	-120.02787	-14.62199974	2	0	16	12.13899994	33.6004982	25.47724915	5.486000061	1.049999952	6.869999886	8.989999771	1.549999952	3.430000067	1.639000058	3	Up	152.5	1184.199951	10.44396518	9.341666697	3643565710	1365869385	DCM
201604_081.8_046.9_7	NR0225	201604	NA	58	081.8 046.9	NA	NA	Prodo	TRUE		23	23	7		TRUE	TRUE	0.5	3.6	330		1317	1347	4/12/2016	18:45	4/12/16 18:45	34.2741	-120.02787	-14.62199974	2	-1	8	13.31799984	33.47629929	25.15022087	6.946000099	0.310000002	0.310000002	0.400000006	0.140000001	2.424999952	1.161999941	3	Up	152.5	1184.199951	10.44396518	9.341666697	3643565710	1365869385	Surface
201604_093.3_045.0_11	NR0226	201604	NA	8	093.3 045.0	NA	NA	Prodo	FALSE		23	15	11		TRUE	TRUE	1.04	4.15	330		1113	1137	4/2/2016	17:29	4/2/16 17:29	32.3461	-118.554	-75.05200195	2	0	11	16.2329998	33.52730179	24.56369972	5.750999928	0.319999993	1.669999957	0	0.100000001	0.266000003	0.055	3	SCB	61.70000076	371	26.05974866	41.69003685	3643565710	1365869385	Surface
201604_093.3_045.0_48	NR0227	201604	NA	8	093.3 045.0	NA	NA	Prodo	FALSE		16	21	48		TRUE	TRUE	0.5	4.3	330		1113	1137	4/2/2016	17:29	4/2/16 17:29	32.3461	-118.554	-75.05200195	2	0	48	14.39700031	33.47570038	24.92977905	5.28000021	0.600000024	4.489999771	2.710000038	0.029999999	3.184000015	1.100000024	3	SCB	61.70000076	371	26.05974866	41.69003685	3643565710	1365869385	DCM
201607_083.3_055.0_13	NR0228	201607	NA	52	083.3 055.0	NA	NA	Prodo	FALSE		21	20	13		TRUE	TRUE	1.04	4	330		1138	1205	7/21/2016	18:24	7/21/16 18:24	33.73948	-120.41233	-63.51499939	2	0	13	15.82400036	33.56240082	24.68342972	5.334000111	0.620000005	6.190000057	4.809999943	0.050000001	2.180999994	0.223000005	3	Up	85.19999695	1142	11.11286235	2	3643565710	1365869385	Surface
201607_086.7_040.0_10	NR0229	201607	NA	36	086.7 040.0	NA	NA	Prodo	FALSE		23	21	10		TRUE	TRUE	n/a	4	330		1136	1206	7/17/2016	18:20	7/17/16 18:20	33.66192	-118.97468	-31.13800049	2	-1	11	19.54899979	33.60969925	23.82089996	5.681000233	0.180000007	1.470000029	0	0	0.414000005	0.112000003	3	SCB	50.90000153	670.9000244	10.37915564	16.96296282	3643565710	1365869385	Surface
201607_086.7_040.0_26	NR0230	201607	NA	36	086.7 040.0	NA	NA	Prodo	FALSE		19	18	26		TRUE	TRUE	n/a	4.35	330		1136	1155	7/17/2016	18:20	7/17/16 18:20	33.66192	-118.97468	-31.13800049	2	0	26	13.6789999	33.44139862	25.05109024	5.505000114	0.680000007	5.150000095	4.050000191	0.029999999	1.151000023	0.500999987	3	SCB	50.90000153	670.9000244	10.37915564	16.96296282	3643565710	1365869385	DCM
201611_083.3_070.0_12	NR0231	201611	NA	50	083.3 070.0	NA	NA	Prodo	FALSE		23	22	12		TRUE	TRUE	1.04	4.63	330		1015	1034	11/16/2016	16:32	11/16/16 16:32	33.2433	-121.44377	-123.0960007	2	-1	13	16.71199989	33.41090012	24.36413956	5.609000206	0.25999999	0.730000019	0.150000006	0	0.625	0.134000003	3	CC	27.5	360.7999878	17.38432473	24.45300463	3643565710	1365869385	Surface
201611_083.3_070.0_38	NR0232	201611	NA	50	083.3 070.0	NA	NA	Prodo	FALSE		18	17	38		TRUE	TRUE	1.04	3.85	330		1015	1035	11/16/2016	16:32	11/16/16 16:32	33.2433	-121.44377	-123.0960007	2	0	38	12.09500027	33.32149887	25.27010918	4.363999844	1.100000024	9.979999542	12.67000008	0	0.25	0.248999998	3	CC	27.5	360.7999878	17.38432473	24.45300463	3643565710	1365869385	DCM
201611_086.7_045.0_12	NR0233	201611	NA	37	086.7 045.0	NA	NA	Prodo	FALSE		23	21, 22	12		TRUE	TRUE	1.04	4.42	330		1118	1135	11/13/2016	18:02	11/13/16 18:02	33.48903	-119.34308	-52.27500153	2	0	12	17.65200043	33.42060089	24.14912033	5.574999809	0.25999999	1.360000014	0.039999999	0	0.218999997	0.061000001	3	Up	32.70000076	463.8999939	13.09313607	31.05932208	3643565710	1365869385	Surface
201611_086.7_045.0_39	NR0234	201611	NA	37	086.7 045.0	NA	NA	Prodo	FALSE		18	17	39		TRUE	TRUE	1.04	3.53	330		1118	1135	11/13/2016	18:02	11/13/16 18:02	33.48903	-119.34308	-52.27500153	2	-1	40	15.48600006	33.36769867	24.61079025	5.252999783	0.50999999	3.480000019	3.109999895	0.100000001	0.700999975	0.268999994	3	Up	32.70000076	463.8999939	13.09313607	31.05932208	3643565710	1365869385	DCM
201701_076.7_055.0_11	NR0235	201701	NA	73	076.7 055.0	NA	NA	Prodo	TRUE		22	21, 23	11		TRUE	TRUE	0.98	4.6	330		1227	1252	1/19/2017	19:14	1/19/17 19:14	34.88817	-121.20517	-31.29500008	2	0	11	13.01000023	33.32130051	25.09181023	5.566999912	0.74000001	7.630000114	6.25	0.129999995	1.011999965	0.442000002	3	Up	50.79999924	468.3999939	31.95535164	2	3643565710	1365869385	Surface
201701_076.7_055.0_26	NR0236	201701	NA	73	076.7 055.0	NA	NA	Prodo	TRUE		19	18	26		TRUE	TRUE	1	4.58	330		1227	1252	1/19/2017	19:14	1/19/17 19:14	34.88817	-121.20517	-31.29500008	2	0	26	12.98200035	33.32189941	25.09860992	5.55700016	0.74000001	7.639999866	6.25	0.129999995	0.930000007	0.372999996	3	Up	50.79999924	468.3999939	31.95535164	2	3643565710	1365869385	DCM
201704_073.3_050.0_15	NR0237	201704	NA	76	073.3 050.0	NA	NA	Prodo	FALSE		5		15		FALSE	TRUE		3.8	330		1145	1215	4/13/2017	18:02	4/13/17 18:02	35.6375	-121.27167	-2.617000103	1	0	15	12.26399994	33.3083992	25.22678947	5.502999783	0.99000001	12.60000038	11.01000023	0.389999986	1.444000006	0.617999971	3		42.79999924	751.7000122	14.59263888	2	3643565710	1365869385	DCM
201704_076.7_080.0_10	NR0238	201704	NA	70	076.7 080.0	NA	NA	Prodo	FALSE		23	22	10		TRUE	TRUE	2.11	4.31	330		1152	1210	4/12/2017	17:03	4/12/17 17:03	34.0593	-122.94202	-130.5639954	2	0	10	14.625	33.13230133	24.61421013	5.972000122	0.25999999	1.299999952	0	0	0.136000007	0.018999999	3	CC	33.29999924	325.5	15.80285556	52.82352941	3643565710	1365869385	Surface
201704_076.7_080.0_73	NR0239	201704	NA	70	076.7 080.0	NA	NA	Prodo	FALSE		16	15	73		TRUE	TRUE	1.07	4.65	330		1152	1218	4/12/2017	17:03	4/12/17 17:03	34.0593	-122.94202	-130.5639954	2	0	73	11.10499954	33.33160019	25.46137047	4.578000069	1.039999962	10.48999977	12.18000031	0	0.499000013	0.409999996	3	CC	33.29999924	325.5	15.80285556	52.82352941	3643565710	1365869385	DCM
201704_083.3_055.0_11	NR0240	201704	NA	53	083.3 055.0	NA	NA	Prodo	FALSE		22	20	11		TRUE	TRUE	1	3.6	330		1200	1230	4/9/2017	17:06	4/9/17 17:06	33.74312	-120.4141	-63.47999954	2	-1	12	12.99499989	33.41930008	25.17071915	5.769000053	0.699999988	6.519999981	6.199999809	0.379999995	0.924000025	0.338	3	Up	78.59999847	508.1000061	61.89810758	3	3643565710	1365869385	Surface
201704_086.7_033.0_9	NR0241	201704	NA	36	086.7 033.0	NA	NA	Prodo	FALSE	depth ~50m chl max ~10m	6	5	9		TRUE	TRUE	0.428	2.47	330		1012	1035	4/5/2017	16:55	4/5/17 16:55	33.88998	-118.48297	-3.065000057	2	0	9	12.78600025	33.40829849	25.20315933	5.462999821	0.550000012	5.869999886	6.71999979	NA	11.97000027	0.944000006	3	SCB	202.8000031	1741.800049	13.69770255	5.56971516	3643565710	1365869385	Surface
201704_093.3_080.0_10	NR0242	201704	NA	13	093.3 080.0	NA	NA	Prodo	FALSE		23	22	10		TRUE	TRUE	2.012	4.5	330		1148	1213	3/31/2017	17:00	3/31/17 17:00	31.17587	-120.91892	-214.647995	2	0	10	16.26300049	33.3368988	24.41049004	5.657999992	0.219999999	1.649999976	0	0	0.081	0.017000001	3	Off	26.39999962	96.59999847	55.38987136	92.76980205	3643565710	1365869385	Surface
201704_093.3_080.0_100	NR0243	201704	NA	13	093.3 080.0	NA	NA	Prodo	FALSE		13	12	100		TRUE	TRUE	1	4.5	330		1148	1213	3/31/2017	17:00	3/31/17 17:00	31.17587	-120.91892	-214.647995	2	-2	102	13.04300022	33.30210114	25.07531929	5.257999897	0.540000021	4.519999981	4.389999866	0	0.36500001	0.263000011	3	Off	26.39999962	96.59999847	55.38987136	92.76980205	3643565710	1365869385	DCM
201708_076.7_049.0_10	NR0244	201708	NA	64	076.7 049.0	NA	NA	Prodo	FALSE		8	7	10		TRUE	TRUE	0.2	2.84	NA		934	1007	8/14/2017	16:20	8/14/17 16:20	35.08842	-120.77548	-6.994999886	2	0	10	13.21800041	33.51869965	25.20319939	5.454999924	0.75999999	9.340000153	6.28000021	0	8.944999695	1.264000058	3	Up	146.3999939	2239.800049	10.86122686	2	3643565710	1365869385	Surface
201708_076.7_080.0_10	NR0245	201708	NA	59	076.7 080.0	NA	NA	Prodo	FALSE		23	22	10		TRUE	TRUE	0.96	3.86	NA		1144	1201	8/13/2017	18:36	8/13/17 18:36	34.05582	-122.94057	-130.6089935	2	0	10	17.19000053	33.23550034	24.11734009	5.656000137	0.289999992	1.350000024	0	0.289999992	0.210999995	0.082999997	3	CC	28.89999962	325.7999878	26.42074154	38.22123885	3643565710	1365869385	Surface
201708_076.7_080.0_50	NR0246	201708	NA	59	076.7 080.0	NA	NA	Prodo	FALSE		16	15	50		TRUE	TRUE	0.95	4.53	NA		1144	1159	8/13/2017	18:36	8/13/17 18:36	34.05582	-122.94057	-130.6089935	2	-2	52	13.18200016	33.20249939	24.96795082	5.850999832	0.579999983	3.960000038	3.859999895	0.310000002	0.5	0.272000015	3	CC	28.89999962	325.7999878	26.42074154	38.22123885	3643565710	1365869385	DCM
201708_081.8_046.9_5	NR0247	201708	NA	68	081.8 046.9	NA	NA	Prodo	TRUE		22		5		TRUE	TRUE	0.206	1.22	NA		1000	1030	8/15/2017	15:18	8/15/17 15:18	34.27268	-120.0175	-14.26099968	2	0	5	15.67500019	33.50289917	24.67045975	6.31400013	0.330000013	5.039999962	0.109999999	0.059999999	9.637000084	1.59800005	3	Up	118.1999969	1666.699951	10.64082137	6.783333312	3643565710	1365869385	Surface
201708_083.3_051.0_10	NR0248	201708	NA	51	083.3 051.0	NA	NA	Prodo	FALSE		10,11	10	10		TRUE	TRUE	0.32	3.92	NA		1108	1135	8/11/2017	17:04	8/11/17 17:04	33.87877	-120.13458	-47.34199905	2	0	10	15.52000046	33.43920135	24.65625954	5.464000225	0.479999989	4.329999924	3.24000001	0	2.196000099	0.522000015	3	Up	81.90000153	822.7999878	10.56627747	2	3643565710	1365869385	Surface
201708_083.3_051.0_16	NR0249	201708	NA	51	083.3 051.0	NA	NA	Prodo	FALSE		9	8	16	broke orange bottle full, substituted with big bottle	TRUE	TRUE	0.738	4.64	NA		1108	1128	8/11/2017	17:04	8/11/17 17:04	33.87877	-120.13458	-47.34199905	2	0	16	14.50599957	33.42829895	24.86816978	5.21600008	0.629999995	5.409999847	5.570000172	0	2.020999908	0.555999994	3	Up	81.90000153	NA	NA	NA	3643565710	1365869385	DCM
201708_086.7_033.0_10	NR0250	201708	NA	32	086.7 033.0	NA	NA	Prodo	FALSE		6,7	6	10		TRUE	TRUE	0.36	4.28	NA		1121	1151	8/7/2017	17:29	8/7/17 17:29	33.8909	-118.48877	-3.280999899	2	0	10	19.81599998	33.45280075	23.6321106	6.347000122	0.079999998	1.090000033	0	0	1.590000033	0.317000002	3	SCB	60	727.5999756	10.104418	26.07427055	3643565710	1365869385	Surface
201708_086.7_033.0_25	NR0251	201708	NA	32	086.7 033.0	NA	NA	Prodo	FALSE		4	4	25		TRUE	TRUE	0.4	3.7	NA		1121	1149	8/7/2017	17:29	8/7/17 17:29	33.8909	-118.48877	-3.280999899	2	0	25	14.11299992	33.34120178	24.88409042	5.406000137	0.370000005	3.690000057	0.189999998	0	2.63499999	0.633000016	3	SCB	60	727.5999756	10.104418	26.07427055	3643565710	1365869385	DCM
201708_086.7_060.0_10	NR0252	201708	NA	38	086.7 060.0	NA	NA	Prodo	FALSE		23	21	10		TRUE	TRUE	1.17	5.78	NA	line rupture stoped from 1110 - 1119	1053	1122	8/8/2017	16:27	8/8/17 16:27	32.99088	-120.34927	-110.9530029	2	0	10	17.96100044	33.34170151	24.01375961	5.545000076	0.25	1.279999971	0	0	0.165999994	0.045000002	3		27	173.1000061	26.35281222	43.8022812	3643565710	1365869385	Surface
201708_086.7_060.0_50	NR0253	201708	NA	38	086.7 060.0	NA	NA	Prodo	FALSE		16	15	50		TRUE	TRUE	0.362	5	NA		1053	1110	8/8/2017	16:27	8/8/17 16:27	32.99088	-120.34927	-110.9530029	2	0	50	14.00800037	33.3506012	24.91464996	5.828999996	0.479999989	2.269999981	2.630000114	0	0.512000024	0.314999998	3		27	173.1000061	26.35281222	43.8022812	3643565710	1365869385	DCM
201708_093.3_045.0_37	NR0254	201708	NA	7	093.3 045.0	NA	NA	Prodo	FALSE		18	17	37		TRUE	TRUE	0.93	4	NA		1331	1328	8/2/2017	18:44	8/2/17 18:44	32.34588	-118.55812	-75.23799896	2	0	37	13.40299988	33.31790161	25.01218987	5.747000217	0.540000021	2.339999914	3.279999971	0.360000014	0.569000006	0.338999987	3	SCB	21.29999924	355.7999878	12.25770724	29.34328353	3643565710	1365869385	DCM
201708_093.3_045.0_8	NR0255	201708	NA	7	093.3 045.0	NA	NA	Prodo	FALSE		23	22	8		TRUE	TRUE	0.65	4.1	NA	DNA tube burst	1313	1328	8/2/2017	18:44	8/2/17 18:44	32.34588	-118.55812	-75.23799896	2	0	8	18.56599998	33.35710144	23.87652969	5.506000042	0.230000004	0.879999995	0	0.059999999	0.119999997	0.032000002	3	SCB	21.29999924	355.7999878	12.25770724	29.34328353	3643565710	1365869385	Surface
201701_080.0_070.0_9	NR0256	201701	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		23	22	9		TRUE	TRUE	1.028	3.71	330		1129	1153	1/17/2017	17:49	1/17/17 17:49	33.81517	-121.84183	-78.33899689	2	-1	10	13.625	33.17160034	24.85260963	6.122000217	0.289999992	1.629999995	0	0	1	0.247999996	3	CC	42.59999847	389.7999878	21.45787968	30.96666661	3643565710	1365869385	Surface
201701_080.0_070.0_28	NR0257	201701	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		19	18	28		TRUE	TRUE	1.04	4.21	330		1129	1156	1/17/2017	17:49	1/17/17 17:49	33.81517	-121.84183	-78.33899689	2	0	28	13.54699993	33.19839859	24.89018059	6.021999836	0.300000012	1.710000038	0.109999999	0	1.100000024	0.335000008	3	CC	42.59999847	389.7999878	21.45787968	30.96666661	3643565710	1365869385	DCM
201701_080.0_070.0_170	NR0258	201701	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		8	8	170		FALSE	TRUE		5.18	330		1129	1152	1/17/2017	17:49	1/17/17 17:49	33.81517	-121.84183	-78.33899689	1	0	170	8.477999687	33.92599869	26.36414909	3.809999943	1.679999948	28.07999992	23.40999985	0	0.006	0.023	3	CC	42.59999847	389.7999878	21.45787968	30.96666661	3643565710	1365869385	Deep
201701_080.0_070.0_515	NR0259	201701	NA	64	080.0 070.0	NA	NA	Prodo	TRUE		1	1	515		FALSE	TRUE		5.82	330		1129	1155	1/17/2017	17:49	1/17/17 17:49	33.81517	-121.84183	-78.33899689	1	0	515	5.356999874	34.23410034	27.03652954	0.324000001	3.220000029	85.05999756	42.08000183	0	NA	NA	3	CC	42.59999847	389.7999878	21.45787968	30.96666661	3643565710	1365869385	Deep
201701_090.0_030.0_10	NR0260	201701	NA	29	090.0 030.0	NA	NA	Prodo	FALSE		23	21	10		TRUE	TRUE	1.022	4.25	330		1019	1043	1/11/2017	17:01	1/11/17 17:01	33.41777	-117.90172	-9.170999527	2	0	10	15.43900013	33.33200073	24.59165955	5.731999874	0.300000012	2.00999999	0	0	0.324999988	0.123000003	3	SCB	33.70000076	165.6000061	25.80570391	37.14746529	3643565710	1365869385	Surface
201701_090.0_030.0_33	NR0261	201701	NA	29	090.0 030.0	NA	NA	Prodo	FALSE		18	17	33		TRUE	TRUE	1.025	3.92	330		1019	1040	1/11/2017	17:01	1/11/17 17:01	33.41777	-117.90172	-9.170999527	2	0	33	15.17700005	33.33369827	24.65197945	5.662000179	0.330000013	2.569999933	0	0	1.258999944	0.31099999	3	SCB	33.70000076	165.6000061	25.80570391	37.14746529	3643565710	1365869385	DCM
